Name,ID,Has Block,Mod,Class
harvestcraft:pamcandleDeco5,2015,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco6,2016,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco7,2017,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco8,2018,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco9,2019,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco10,2020,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco11,2021,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco12,2022,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco13,2023,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco14,2024,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco15,2025,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleDeco16,2026,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcarrotCake,2027,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcheeseCake,2028,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcherrycheeseCake,2029,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampineappleupsidedownCake,2030,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamchocolatesprinkleCake,2031,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamredvelvetCake,2032,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamlamingtonCake,2033,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampavlovaCake,2034,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamholidayCake,2035,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampumpkincheeseCake,2036,true,harvestcraft,net.minecraft.item.ItemBlock
gregtech:gt.blockmachines,2037,true,gregtech,gregtech.common.blocks.GT_Item_Machines
gregtech:gt.blockcasings,2038,true,gregtech,gregtech.common.blocks.GT_Item_Casings1
gregtech:gt.blockcasings2,2039,true,gregtech,gregtech.common.blocks.GT_Item_Casings2
gregtech:gt.blockcasings3,2040,true,gregtech,gregtech.common.blocks.GT_Item_Casings3
gregtech:gt.blockcasings4,2041,true,gregtech,gregtech.common.blocks.GT_Item_Casings4
gregtech:gt.blockcasings5,2042,true,gregtech,gregtech.common.blocks.GT_Item_Casings5
gregtech:gt.blockcasings6,2043,true,gregtech,gregtech.common.blocks.GT_Item_Casings6
gregtech:gt.blockcasings8,2044,true,gregtech,gregtech.common.blocks.GT_Item_Casings8
gregtech:gt.blockgranites,2045,true,gregtech,gregtech.common.blocks.GT_Item_Granites
gregtech:gt.blockconcretes,2046,true,gregtech,gregtech.common.blocks.GT_Item_Concretes
gregtech:gt.blockstones,2047,true,gregtech,gregtech.common.blocks.GT_Item_Granites
gregtech:gt.blockores,2048,true,gregtech,gregtech.common.blocks.GT_Item_Ores
gregtech:gt.blockmetal1,2049,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal2,2050,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal3,2051,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal4,2052,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal5,2053,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal6,2054,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal7,2055,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockmetal8,2056,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockgem1,2057,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockgem2,2058,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockgem3,2059,true,gregtech,gregtech.common.blocks.GT_Item_Storage
gregtech:gt.blockreinforced,2060,true,gregtech,gregtech.common.blocks.GT_Item_Storage
OpenComputers:accessPoint,2061,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:adapter,2062,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:assembler,2063,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:cable,2064,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:capacitor,2065,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case1,2066,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case3,2067,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:case2,2068,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:charger,2069,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:disassembler,2070,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:diskDrive,2071,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:geolyzer,2072,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:hologram1,2073,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:hologram2,2074,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:keyboard,2075,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:motionSensor,2076,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:powerConverter,2077,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:powerDistributor,2078,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:raid,2079,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:redstone,2080,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:relay,2081,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen1,2082,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen3,2083,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:screen2,2084,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:rack,2085,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:switch,2086,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:caseCreative,2087,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:microcontroller,2088,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:robotAfterimage,2089,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:robot,2090,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:print,2091,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:printer,2092,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:chameliumBlock,2093,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:waypoint,2094,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:endstone,2095,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:netSplitter,2096,true,OpenComputers,li.cil.oc.common.block.Item
OpenComputers:transposer,2097,true,OpenComputers,li.cil.oc.common.block.Item
computronics:computronics.ironNoteBlock,2098,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.audioCable,2099,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.speaker,2100,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.tapeReader,2101,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.camera,2102,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.chatBox,2103,true,computronics,pl.asie.computronics.item.block.ItemBlockWithSpecialText
computronics:computronics.cipher,2104,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.cipher_advanced,2105,true,computronics,pl.asie.computronics.item.block.ItemBlockWithSpecialText
computronics:computronics.radar,2106,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.colorfulLamp,2107,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.locomotiveRelay,2108,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.digitalReceiverBox,2109,true,computronics,pl.asie.computronics.integration.railcraft.item.ItemBlockSignalBox
computronics:computronics.digitalControllerBox,2110,true,computronics,pl.asie.computronics.integration.railcraft.item.ItemBlockSignalBox
computronics:computronics.detector,2111,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.ticketMachine,2112,true,computronics,net.minecraft.item.ItemBlock
computronics:computronics.speechBox,2113,true,computronics,net.minecraft.item.ItemBlock
DraconicEvolution:xRayBlock,2114,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:weatherController,2115,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:sunDial,2116,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:draconiumOre,2117,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:grinder,2118,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:potentiometer,2119,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:rainSensor,2120,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:particleGenerator,2121,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:playerDetector,2122,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:playerDetectorAdvanced,2123,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:energyInfuser,2124,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:customSpawner,2125,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:generator,2126,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:energyStorageCore,2127,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:draconium,2128,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.DraconiumItemBlock
DraconicEvolution:invisibleMultiblock,2129,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:energyPylon,2130,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:placedItem,2131,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:safetyFlame,2132,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:cKeyStone,2133,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.CKeyStoneItemBlock
DraconicEvolution:dissEnchanter,2134,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:teleporterStand,2135,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:draconiumChest,2136,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.DraconiumChestItemBlock
DraconicEvolution:draconicBlock,2137,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:energyCrystal,2138,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.EnergyCrystalItemBlock
DraconicEvolution:infusedObsidian,2139,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian.InfusedObsidianItemBlock
DraconicEvolution:dislocatorReceptacle,2140,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:portal,2141,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:reactorCore,2142,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:flowGate,2143,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.ItemBlockFrowGate
DraconicEvolution:reactorStabilizer,2144,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:reactorEnergyInjector,2145,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:chaosCrystal,2146,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:upgradeModifier,2147,true,DraconicEvolution,net.minecraft.item.ItemBlock
DraconicEvolution:longRangeDislocator,2148,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.LRDItemBlock
DraconicEvolution:chaosShardAtmos,2149,true,DraconicEvolution,net.minecraft.item.ItemBlock
EMT:PortableNode,2150,true,EMT,net.minecraft.item.ItemBlock
EMT:ShieldBlock,2151,true,EMT,net.minecraft.item.ItemBlock
EMT:EMTSolars,2152,true,EMT,emt.item.block.ItemBlockSolars
EMT:EMTSolars2,2153,true,EMT,emt.item.block.ItemBlockSolars
EMT:EMTMachines,2154,true,EMT,emt.item.block.ItemBlockMachines
EMT:EssentiaGenerators,2155,true,EMT,emt.item.block.ItemBlockEssentiaGenerators
EMT:electricCloud,2156,true,EMT,emt.item.block.ItemBlockElectricCloud
EnderZoo:blockConfusingCharge,2157,true,EnderZoo,net.minecraft.item.ItemBlock
EnderZoo:blockEnderCharge,2158,true,EnderZoo,net.minecraft.item.ItemBlock
EnderZoo:blockConcussionCharge,2159,true,EnderZoo,net.minecraft.item.ItemBlock
enhancedportals:frame,2160,true,enhancedportals,enhancedportals.item.ItemFrame
enhancedportals:portal,2161,true,enhancedportals,net.minecraft.item.ItemBlock
enhancedportals:dbs,2162,true,enhancedportals,enhancedportals.item.ItemStabilizer
enhancedportals:decor_frame,2163,true,enhancedportals,net.minecraft.item.ItemBlock
enhancedportals:decor_dbs,2164,true,enhancedportals,net.minecraft.item.ItemBlock
enhancedportals:dbs_empty,2165,true,enhancedportals,net.minecraft.item.ItemBlock
extracells:certustank,2166,true,extracells,extracells.item.ItemBlockCertusTank
extracells:walrus,2167,true,extracells,net.minecraft.item.ItemBlock
extracells:fluidcrafter,2168,true,extracells,net.minecraft.item.ItemBlock
extracells:ecbaseblock,2169,true,extracells,extracells.item.ItemBlockECBase
extracells:hardmedrive,2170,true,extracells,net.minecraft.item.ItemBlock
extracells:vibrantchamberfluid,2171,true,extracells,net.minecraft.item.ItemBlock
gadomancy:BlockStickyJar,2172,true,gadomancy,net.minecraft.item.ItemBlock
gadomancy:BlockArcaneDropper,2173,true,gadomancy,net.minecraft.item.ItemBlock
gadomancy:BlockInfusionClaw,2174,true,gadomancy,net.minecraft.item.ItemBlock
gadomancy:BlockRemoteJar,2175,true,gadomancy,makeo.gadomancy.common.items.ItemBlockRemoteJar
gadomancy:BlockExtendedNodeJar,2176,true,gadomancy,net.minecraft.item.ItemBlock
gadomancy:BlockNodeManipulator,2177,true,gadomancy,makeo.gadomancy.common.items.ItemNodeManipulator
gadomancy:BlockStoneMachine,2178,true,gadomancy,makeo.gadomancy.common.items.ItemBlockStoneMachine
gadomancy:BlockAdditionalEldritchPortal,2179,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAdditionalEldritchPortal
gadomancy:BlockAuraPylon,2180,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAuraPylon
gadomancy:BlockKnowledgeBook,2181,true,gadomancy,makeo.gadomancy.common.items.ItemBlockKnowledgeBook
gadomancy:BlockEssentiaCompressor,2182,true,gadomancy,makeo.gadomancy.common.items.ItemBlockEssentiaCompressor
GalaxySpace:machineframes,2183,true,GalaxySpace,galaxyspace.SolarSystem.planets.overworld.items.ItemBlocksMachineFrames
GalaxySpace:geothermalgenerator,2184,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:fuelgenerator,2185,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:solarwindpanel,2186,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:assemblymachine,2187,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:convertersurface,2188,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:storagemoduleT3,2189,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockMachine
GalaxySpace:oxstoragemoduleT2,2190,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockMachine
GalaxySpace:solarPanel,2191,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:metalsblock,2192,true,GalaxySpace,galaxyspace.SolarSystem.planets.overworld.items.ItemBlocksMetals
GalaxySpace:futureglass,2193,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:futureglasses,2194,true,GalaxySpace,galaxyspace.SolarSystem.planets.overworld.items.ItemBlocksFutureGlasses
GalaxySpace:mercuryblocks,2195,true,GalaxySpace,galaxyspace.SolarSystem.planets.mercury.items.ItemBlocksMercury
GalaxySpace:venusblocks,2196,true,GalaxySpace,galaxyspace.SolarSystem.planets.venus.items.ItemBlocksVenus
GalaxySpace:leadore,2197,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:ceresblocks,2198,true,GalaxySpace,galaxyspace.SolarSystem.planets.ceres.items.ItemBlocksCeres
GalaxySpace:ceresglowstone,2199,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:ceresTChestT4,2200,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:ceresweb,2201,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:plutoblocks,2202,true,GalaxySpace,galaxyspace.SolarSystem.planets.pluto.items.ItemBlocksPluto
GalaxySpace:plutoglowstone,2203,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:plutoTChestT8,2204,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:haumeablocks,2205,true,GalaxySpace,galaxyspace.SolarSystem.planets.haumea.items.ItemBlocksHaumea
GalaxySpace:makemakegrunt,2206,true,GalaxySpace,galaxyspace.SolarSystem.planets.makemake.items.ItemBlocksMakemake
GalaxySpace:phobosblocks,2207,true,GalaxySpace,galaxyspace.SolarSystem.moons.phobos.items.ItemBlocksPhobos
GalaxySpace:deimosblocks,2208,true,GalaxySpace,galaxyspace.SolarSystem.moons.deimos.items.ItemBlocksDeimos
GalaxySpace:ioblocks,2209,true,GalaxySpace,galaxyspace.SolarSystem.moons.io.items.ItemBlocksIO
GalaxySpace:ioglowstone,2210,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:ioTChestT5,2211,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:ioweb,2212,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:iodualstone,2213,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:europagrunt,2214,true,GalaxySpace,galaxyspace.SolarSystem.moons.europa.items.ItemBlocksEuropa
GalaxySpace:europageyser,2215,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:europaunderwatergeyser,2216,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:ganymedeblocks,2217,true,GalaxySpace,galaxyspace.SolarSystem.moons.ganymede.items.ItemBlocksGanymede
GalaxySpace:callistoblocks,2218,true,GalaxySpace,galaxyspace.SolarSystem.moons.callisto.items.ItemBlocksCallisto
GalaxySpace:enceladusblocks,2219,true,GalaxySpace,galaxyspace.SolarSystem.moons.enceladus.items.ItemBlocksEnceladus
GalaxySpace:enceladuscrystal,2220,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:enceladusglowstone,2221,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:enceladusTChestT6,2222,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:titanblocks,2223,true,GalaxySpace,galaxyspace.SolarSystem.moons.titan.items.ItemBlocksTitan
GalaxySpace:mirandablocks,2224,true,GalaxySpace,galaxyspace.SolarSystem.moons.miranda.items.ItemBlocksMiranda
GalaxySpace:oberonblocks,2225,true,GalaxySpace,galaxyspace.SolarSystem.moons.oberon.items.ItemBlocksOberon
GalaxySpace:proteusblocks,2226,true,GalaxySpace,galaxyspace.SolarSystem.moons.proteus.items.ItemBlocksProteus
GalaxySpace:proteusglowstone,2227,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:proteusTChestT7,2228,true,GalaxySpace,galaxyspace.SolarSystem.core.registers.items.GSItemBlockDesc
GalaxySpace:tritonblocks,2229,true,GalaxySpace,galaxyspace.SolarSystem.moons.triton.items.ItemBlocksTriton
GalaxySpace:liquidmethane,2230,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:biofuel,2231,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:acentauribbgrunt,2232,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:acentauribbsubgrunt,2233,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:barnardaCgrass,2234,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:barnardaCdirt,2235,true,GalaxySpace,net.minecraft.item.ItemBlock
GalaxySpace:barnardaCdandelions,2236,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.items.ItemBlockDandelions
